,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.5,2.268,2.657,2.929,3.134,3.361,3.624,3.893,4.193,4.478,4.772,5.061,5.36,5.636,5.906,6.161,6.416,6.696,6.983,7.232,7.495,7.738,7.976,8.188,8.395,8.586,8.767,8.913,9.069,9.174,9.287,9.386,9.485,9.568,9.628,9.66,9.682,9.696,9.633,9.572,9.453,9.302,9.107,8.848,8.554,8.197,7.764,7.283,6.724,6.099,5.408
1.5,2.072,2.418,2.652,2.82,3.006,3.228,3.462,3.732,3.996,4.272,4.543,4.818,5.067,5.307,5.531,5.752,5.991,6.233,6.442,6.663,6.862,7.056,7.225,7.39,7.541,7.684,7.798,7.92,7.998,8.083,8.154,8.225,8.283,8.32,8.331,8.333,8.321,8.256,8.198,8.076,7.928,7.743,7.505,7.239,6.921,6.542,6.126,5.647,5.117,4.535
2.5,2.052,2.393,2.62,2.779,2.954,3.166,3.393,3.658,3.92,4.195,4.464,4.735,4.977,5.21,5.426,5.637,5.863,6.095,6.294,6.502,6.689,6.871,7.027,7.179,7.317,7.447,7.548,7.657,7.722,7.792,7.849,7.905,7.947,7.968,7.964,7.95,7.921,7.844,7.773,7.639,7.482,7.29,7.05,6.783,6.47,6.102,5.702,5.245,4.745,4.199
3.5,2.067,2.41,2.636,2.793,2.965,3.176,3.403,3.669,3.933,4.209,4.478,4.747,4.988,5.216,5.429,5.633,5.852,6.076,6.268,6.468,6.647,6.82,6.966,7.109,7.237,7.357,7.448,7.547,7.601,7.661,7.708,7.752,7.783,7.793,7.778,7.753,7.714,7.629,7.55,7.41,7.248,7.054,6.812,6.547,6.238,5.878,5.487,5.044,4.559,4.033
4.5,2.09,2.434,2.659,2.814,2.986,3.197,3.426,3.694,3.959,4.235,4.503,4.77,5.007,5.233,5.441,5.64,5.853,6.07,6.255,6.449,6.62,6.785,6.924,7.058,7.179,7.291,7.374,7.465,7.512,7.566,7.605,7.642,7.666,7.669,7.649,7.618,7.574,7.485,7.403,7.262,7.099,6.905,6.666,6.405,6.1,5.746,5.363,4.929,4.455,3.94
5.5,2.112,2.455,2.678,2.831,3.003,3.216,3.447,3.717,3.983,4.259,4.527,4.793,5.029,5.252,5.459,5.657,5.868,6.083,6.266,6.457,6.626,6.788,6.924,7.055,7.172,7.281,7.36,7.447,7.49,7.538,7.572,7.604,7.623,7.621,7.596,7.561,7.512,7.42,7.334,7.191,7.026,6.83,6.591,6.329,6.025,5.672,5.292,4.862,4.394,3.886
6.5,2.139,2.483,2.705,2.859,3.032,3.248,3.482,3.757,4.028,4.308,4.578,4.847,5.085,5.31,5.519,5.719,5.933,6.149,6.332,6.523,6.691,6.852,6.986,7.115,7.229,7.335,7.41,7.492,7.53,7.573,7.601,7.628,7.642,7.636,7.607,7.569,7.518,7.423,7.336,7.19,7.024,6.827,6.587,6.324,6.02,5.667,5.286,4.856,4.388,3.882
7.5,2.184,2.534,2.761,2.917,3.094,3.314,3.555,3.837,4.116,4.404,4.682,4.958,5.201,5.431,5.644,5.85,6.068,6.286,6.469,6.661,6.829,6.988,7.12,7.247,7.358,7.459,7.53,7.608,7.641,7.679,7.704,7.729,7.742,7.735,7.705,7.666,7.614,7.52,7.433,7.287,7.12,6.923,6.681,6.416,6.108,5.751,5.365,4.929,4.455,3.941
8.5,2.262,2.625,2.86,3.022,3.204,3.431,3.68,3.973,4.264,4.565,4.854,5.14,5.392,5.631,5.851,6.064,6.289,6.512,6.697,6.892,7.061,7.222,7.354,7.48,7.591,7.692,7.761,7.837,7.868,7.905,7.93,7.956,7.969,7.963,7.934,7.895,7.842,7.747,7.659,7.509,7.338,7.134,6.883,6.61,6.291,5.921,5.522,5.072,4.582,4.052
9.5,2.378,2.759,3.005,3.172,3.36,3.595,3.853,4.16,4.465,4.78,5.083,5.381,5.642,5.888,6.114,6.33,6.56,6.788,6.973,7.168,7.337,7.496,7.625,7.749,7.857,7.955,8.02,8.092,8.116,8.148,8.168,8.19,8.199,8.187,8.151,8.104,8.041,7.937,7.842,7.679,7.495,7.278,7.014,6.726,6.393,6.01,5.597,5.134,4.634,4.096
10.5,2.535,2.936,3.192,3.364,3.557,3.8,4.07,4.392,4.714,5.046,5.365,5.676,5.945,6.196,6.425,6.642,6.875,7.104,7.287,7.48,7.644,7.798,7.921,8.04,8.142,8.234,8.293,8.359,8.376,8.401,8.415,8.43,8.433,8.414,8.369,8.313,8.236,8.123,8.023,7.847,7.65,7.421,7.145,6.846,6.502,6.109,5.688,5.218,4.711,4.168
11.5,2.75,3.177,3.447,3.625,3.826,4.083,4.37,4.715,5.06,5.42,5.763,6.095,6.377,6.638,6.873,7.094,7.332,7.567,7.75,7.942,8.103,8.253,8.371,8.486,8.584,8.673,8.729,8.793,8.807,8.83,8.841,8.855,8.856,8.834,8.784,8.72,8.63,8.512,8.411,8.221,8.01,7.766,7.473,7.157,6.796,6.382,5.943,5.453,4.926,4.363
12.5,3.009,3.466,3.752,3.94,4.156,4.434,4.747,5.122,5.5,5.896,6.273,6.633,6.935,7.209,7.455,7.684,7.932,8.177,8.361,8.553,8.711,8.857,8.969,9.078,9.17,9.254,9.303,9.362,9.367,9.383,9.386,9.392,9.385,9.353,9.291,9.214,9.101,8.972,8.866,8.654,8.421,8.154,7.837,7.497,7.11,6.671,6.206,5.691,5.14,4.551
13.5,3.274,3.762,4.064,4.268,4.508,4.82,5.168,5.584,6.003,6.441,6.858,7.252,7.578,7.872,8.134,8.378,8.645,8.901,9.089,9.285,9.443,9.585,9.69,9.791,9.874,9.947,9.981,10.024,10.009,10.005,9.988,9.975,9.949,9.897,9.813,9.714,9.574,9.425,9.307,9.07,8.815,8.527,8.187,7.825,7.417,6.956,6.469,5.933,5.36,4.749
14.5,3.534,4.048,4.368,4.591,4.863,5.216,5.607,6.066,6.525,7.003,7.456,7.883,8.233,8.545,8.822,9.082,9.365,9.633,9.824,10.022,10.175,10.31,10.402,10.49,10.555,10.606,10.613,10.629,10.582,10.549,10.505,10.468,10.417,10.342,10.236,10.117,9.96,9.794,9.661,9.413,9.149,8.852,8.504,8.135,7.719,7.248,6.751,6.201,5.611,4.978
15.5,3.756,4.288,4.617,4.855,5.157,5.548,5.973,6.466,6.953,7.456,7.932,8.38,8.746,9.072,9.36,9.631,9.928,10.209,10.404,10.604,10.755,10.881,10.962,11.035,11.082,11.112,11.094,11.083,11.009,10.952,10.886,10.829,10.76,10.669,10.55,10.422,10.265,10.09,9.948,9.703,9.441,9.146,8.799,8.429,8.009,7.53,7.022,6.454,5.843,5.184
16.5,3.896,4.432,4.76,5.006,5.328,5.743,6.19,6.701,7.198,7.708,8.19,8.65,9.027,9.364,9.666,9.951,10.266,10.564,10.771,10.979,11.134,11.259,11.334,11.4,11.434,11.448,11.41,11.38,11.286,11.21,11.127,11.053,10.971,10.869,10.743,10.614,10.468,10.29,10.141,9.905,9.651,9.362,9.019,8.649,8.226,7.739,7.219,6.635,6.004,5.323
17.5,3.955,4.491,4.818,5.068,5.4,5.826,6.279,6.791,7.284,7.784,8.259,8.72,9.105,9.454,9.77,10.073,10.413,10.735,10.961,11.188,11.358,11.496,11.579,11.65,11.686,11.697,11.654,11.617,11.515,11.43,11.337,11.254,11.164,11.057,10.928,10.8,10.669,10.486,10.325,10.095,9.843,9.555,9.21,8.836,8.405,7.907,7.373,6.772,6.122,5.422
18.5,3.953,4.497,4.831,5.084,5.415,5.833,6.274,6.768,7.236,7.708,8.159,8.606,8.987,9.337,9.658,9.973,10.33,10.674,10.923,11.175,11.373,11.54,11.651,11.748,11.807,11.841,11.817,11.799,11.712,11.64,11.555,11.479,11.393,11.288,11.16,11.033,10.911,10.716,10.532,10.294,10.031,9.731,9.371,8.982,8.535,8.021,7.47,6.854,6.187,5.471
19.5,3.884,4.449,4.804,5.066,5.389,5.787,6.199,6.659,7.089,7.519,7.931,8.346,8.705,9.038,9.344,9.649,10.0,10.343,10.601,10.867,11.086,11.281,11.423,11.551,11.646,11.716,11.732,11.754,11.706,11.671,11.62,11.573,11.512,11.429,11.319,11.205,11.102,10.903,10.702,10.457,10.183,9.866,9.487,9.078,8.611,8.076,7.506,6.87,6.186,5.454
20.5,3.705,4.29,4.676,4.957,5.278,5.657,6.041,6.468,6.863,7.258,7.639,8.027,8.366,8.682,8.971,9.257,9.587,9.91,10.157,10.416,10.635,10.835,10.986,11.125,11.233,11.323,11.363,11.412,11.397,11.396,11.38,11.367,11.341,11.29,11.213,11.131,11.062,10.891,10.713,10.494,10.241,9.941,9.575,9.175,8.713,8.18,7.606,6.962,6.264,5.514
21.5,3.384,3.958,4.356,4.652,4.973,5.336,5.696,6.094,6.463,6.836,7.2,7.579,7.919,8.242,8.536,8.829,9.161,9.486,9.738,10.003,10.231,10.443,10.606,10.753,10.87,10.967,11.014,11.07,11.062,11.067,11.058,11.052,11.031,10.985,10.911,10.833,10.763,10.599,10.435,10.231,9.995,9.716,9.374,9.0,8.566,8.061,7.516,6.898,6.224,5.492
22.5,3.001,3.527,3.903,4.189,4.497,4.839,5.174,5.54,5.878,6.221,6.56,6.919,7.252,7.574,7.875,8.175,8.516,8.857,9.132,9.422,9.68,9.926,10.129,10.315,10.471,10.606,10.691,10.781,10.805,10.839,10.858,10.879,10.882,10.858,10.801,10.735,10.675,10.509,10.339,10.132,9.893,9.611,9.267,8.892,8.458,7.955,7.414,6.803,6.138,5.418
23.5,2.639,3.103,3.437,3.695,3.976,4.293,4.605,4.944,5.259,5.575,5.887,6.217,6.524,6.827,7.114,7.399,7.723,8.056,8.336,8.632,8.903,9.168,9.398,9.618,9.813,9.992,10.125,10.265,10.342,10.426,10.495,10.565,10.618,10.643,10.636,10.617,10.597,10.477,10.351,10.179,9.972,9.718,9.398,9.042,8.622,8.127,7.587,6.97,6.293,5.556
