,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.5,1.9,2.246,2.499,2.697,2.916,3.168,3.427,3.714,3.99,4.274,4.556,4.849,5.122,5.39,5.645,5.899,6.177,6.463,6.716,6.983,7.231,7.478,7.699,7.917,8.12,8.313,8.474,8.644,8.765,8.894,9.008,9.123,9.222,9.299,9.348,9.386,9.417,9.371,9.326,9.225,9.091,8.914,8.673,8.397,8.057,7.641,7.176,6.632,6.022,5.346
1.5,1.725,2.031,2.246,2.408,2.587,2.797,3.02,3.276,3.529,3.793,4.055,4.323,4.568,4.805,5.029,5.249,5.485,5.727,5.94,6.164,6.37,6.572,6.751,6.927,7.09,7.246,7.374,7.512,7.607,7.708,7.796,7.884,7.958,8.011,8.04,8.058,8.064,8.016,7.974,7.869,7.738,7.571,7.35,7.1,6.798,6.435,6.033,5.568,5.051,4.481
2.5,1.702,2.002,2.211,2.364,2.531,2.732,2.947,3.197,3.447,3.71,3.97,4.232,4.471,4.701,4.916,5.125,5.349,5.578,5.779,5.99,6.183,6.371,6.536,6.698,6.847,6.99,7.105,7.228,7.309,7.396,7.468,7.54,7.597,7.634,7.647,7.649,7.636,7.576,7.52,7.404,7.263,7.087,6.863,6.614,6.317,5.965,5.58,5.139,4.654,4.123
3.5,1.714,2.015,2.223,2.373,2.537,2.736,2.951,3.203,3.455,3.719,3.979,4.24,4.477,4.703,4.914,5.116,5.331,5.552,5.745,5.947,6.13,6.309,6.463,6.614,6.753,6.884,6.989,7.1,7.17,7.245,7.307,7.366,7.411,7.436,7.437,7.427,7.403,7.334,7.27,7.147,7.001,6.822,6.598,6.35,6.058,5.715,5.341,4.915,4.448,3.938
4.5,1.732,2.034,2.241,2.39,2.554,2.754,2.97,3.224,3.477,3.741,4.0,4.259,4.492,4.715,4.921,5.118,5.326,5.54,5.725,5.919,6.094,6.264,6.41,6.552,6.681,6.804,6.9,7.002,7.065,7.132,7.185,7.236,7.274,7.291,7.285,7.269,7.24,7.167,7.099,6.975,6.828,6.651,6.429,6.184,5.898,5.562,5.197,4.782,4.327,3.832
5.5,1.751,2.052,2.257,2.405,2.57,2.771,2.99,3.246,3.5,3.765,4.024,4.282,4.514,4.735,4.941,5.136,5.343,5.554,5.737,5.929,6.102,6.268,6.411,6.551,6.677,6.796,6.888,6.987,7.045,7.107,7.156,7.202,7.234,7.247,7.237,7.217,7.183,7.107,7.037,6.91,6.762,6.583,6.361,6.117,5.832,5.498,5.136,4.725,4.275,3.785
6.5,1.776,2.079,2.284,2.432,2.599,2.803,3.026,3.287,3.547,3.817,4.079,4.341,4.576,4.799,5.007,5.206,5.416,5.629,5.813,6.005,6.178,6.343,6.485,6.623,6.747,6.863,6.951,7.045,7.098,7.155,7.198,7.239,7.266,7.275,7.261,7.237,7.2,7.121,7.049,6.92,6.77,6.59,6.367,6.121,5.834,5.499,5.136,4.724,4.273,3.783
7.5,1.817,2.125,2.335,2.486,2.656,2.866,3.095,3.364,3.632,3.91,4.18,4.449,4.69,4.919,5.131,5.335,5.55,5.765,5.949,6.142,6.313,6.477,6.616,6.75,6.87,6.982,7.065,7.153,7.2,7.252,7.29,7.328,7.353,7.359,7.344,7.319,7.28,7.201,7.129,6.998,6.847,6.666,6.44,6.192,5.902,5.563,5.195,4.778,4.322,3.827
8.5,1.886,2.207,2.425,2.583,2.759,2.975,3.213,3.494,3.774,4.065,4.347,4.627,4.877,5.114,5.334,5.545,5.767,5.987,6.173,6.369,6.542,6.707,6.845,6.979,7.099,7.209,7.29,7.378,7.422,7.472,7.51,7.548,7.575,7.582,7.567,7.542,7.503,7.423,7.35,7.216,7.06,6.873,6.639,6.382,6.082,5.73,5.349,4.917,4.447,3.937
