,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.5,8.198,8.137,8.08,8.024,7.971,7.92,7.872,7.826,7.781,7.739,7.691,7.636,7.583,7.532,7.484,7.436,7.39,7.345,7.302,7.26,7.23,7.214,7.198,7.182,7.166,7.15,7.133,7.117,7.1,7.082,7.049,7.0,6.951,6.903,6.856,6.811,6.766,6.722,6.68,6.639,6.603,6.573,6.544,6.516,6.488,6.461,6.435,6.41,6.385,6.36
1.5,7.256,7.207,7.16,7.113,7.068,7.024,6.982,6.94,6.9,6.86,6.814,6.762,6.711,6.662,6.614,6.568,6.523,6.479,6.437,6.395,6.366,6.349,6.332,6.316,6.3,6.284,6.269,6.254,6.239,6.224,6.195,6.153,6.112,6.072,6.032,5.994,5.956,5.919,5.883,5.847,5.817,5.79,5.764,5.739,5.714,5.69,5.666,5.642,5.619,5.596
2.5,6.72,6.678,6.637,6.597,6.557,6.517,6.479,6.44,6.402,6.364,6.32,6.27,6.22,6.172,6.125,6.08,6.035,5.992,5.951,5.91,5.882,5.864,5.848,5.831,5.816,5.801,5.786,5.772,5.759,5.746,5.72,5.682,5.645,5.609,5.574,5.539,5.505,5.472,5.439,5.407,5.379,5.355,5.331,5.307,5.284,5.261,5.238,5.216,5.194,5.172
3.5,6.478,6.44,6.403,6.366,6.33,6.293,6.256,6.219,6.182,6.145,6.102,6.053,6.004,5.956,5.909,5.864,5.82,5.777,5.736,5.696,5.668,5.65,5.634,5.618,5.603,5.588,5.574,5.561,5.548,5.536,5.512,5.476,5.441,5.407,5.373,5.341,5.308,5.277,5.246,5.215,5.188,5.165,5.142,5.119,5.097,5.075,5.053,5.031,5.01,4.989
4.5,6.355,6.321,6.286,6.251,6.216,6.181,6.145,6.11,6.074,6.037,5.994,5.945,5.896,5.849,5.802,5.757,5.713,5.67,5.629,5.589,5.561,5.544,5.527,5.511,5.497,5.483,5.469,5.456,5.444,5.432,5.409,5.374,5.34,5.307,5.275,5.243,5.212,5.181,5.151,5.121,5.095,5.072,5.05,5.027,5.005,4.983,4.962,4.941,4.919,4.899
5.5,6.346,6.312,6.278,6.244,6.209,6.175,6.139,6.104,6.068,6.031,5.988,5.939,5.89,5.842,5.796,5.75,5.706,5.663,5.622,5.582,5.554,5.537,5.52,5.505,5.49,5.476,5.462,5.45,5.438,5.426,5.403,5.368,5.335,5.302,5.269,5.238,5.207,5.176,5.146,5.116,5.09,5.068,5.045,5.023,5.001,4.979,4.958,4.936,4.915,4.895
6.5,6.426,6.391,6.357,6.322,6.287,6.252,6.216,6.18,6.144,6.107,6.064,6.014,5.965,5.917,5.87,5.824,5.78,5.737,5.695,5.655,5.627,5.61,5.593,5.578,5.563,5.549,5.535,5.523,5.51,5.499,5.475,5.44,5.405,5.372,5.339,5.307,5.275,5.244,5.214,5.184,5.157,5.134,5.112,5.089,5.067,5.045,5.023,5.002,4.981,4.96
7.5,6.562,6.527,6.491,6.455,6.419,6.383,6.347,6.31,6.273,6.236,6.192,6.142,6.093,6.044,5.997,5.95,5.905,5.862,5.82,5.78,5.752,5.734,5.718,5.702,5.687,5.673,5.659,5.646,5.634,5.622,5.598,5.562,5.526,5.492,5.458,5.425,5.393,5.361,5.329,5.298,5.271,5.248,5.225,5.202,5.179,5.157,5.135,5.113,5.091,5.07
8.5,6.742,6.705,6.667,6.63,6.592,6.555,6.517,6.48,6.442,6.404,6.36,6.309,6.258,6.209,6.161,6.114,6.069,6.025,5.983,5.943,5.914,5.896,5.88,5.864,5.849,5.835,5.821,5.807,5.795,5.782,5.757,5.719,5.683,5.647,5.612,5.578,5.544,5.511,5.478,5.446,5.418,5.394,5.371,5.347,5.324,5.301,5.279,5.256,5.235,5.213
9.5,6.994,6.954,6.914,6.874,6.835,6.795,6.756,6.717,6.678,6.64,6.594,6.542,6.491,6.441,6.392,6.345,6.299,6.254,6.212,6.17,6.141,6.124,6.107,6.091,6.076,6.061,6.047,6.033,6.02,6.006,5.98,5.941,5.902,5.865,5.828,5.792,5.756,5.722,5.688,5.654,5.625,5.6,5.575,5.551,5.527,5.504,5.48,5.458,5.435,5.413
10.5,7.393,7.346,7.3,7.255,7.211,7.167,7.125,7.083,7.043,7.002,6.956,6.902,6.85,6.8,6.751,6.703,6.657,6.612,6.569,6.527,6.497,6.48,6.463,6.447,6.431,6.416,6.4,6.386,6.371,6.356,6.328,6.285,6.243,6.203,6.163,6.123,6.085,6.048,6.011,5.975,5.944,5.917,5.891,5.865,5.84,5.815,5.791,5.767,5.744,5.72
11.5,7.884,7.828,7.774,7.722,7.672,7.624,7.577,7.532,7.489,7.447,7.398,7.344,7.291,7.24,7.19,7.142,7.095,7.05,7.006,6.963,6.933,6.916,6.899,6.882,6.866,6.849,6.833,6.817,6.8,6.784,6.752,6.706,6.66,6.615,6.571,6.528,6.486,6.445,6.405,6.366,6.332,6.303,6.275,6.248,6.221,6.195,6.169,6.144,6.119,6.095
12.5,8.351,8.288,8.227,8.169,8.113,8.061,8.01,7.962,7.916,7.872,7.822,7.766,7.712,7.66,7.61,7.561,7.514,7.468,7.423,7.379,7.349,7.332,7.315,7.297,7.28,7.263,7.245,7.228,7.21,7.192,7.157,7.107,7.058,7.009,6.962,6.915,6.87,6.825,6.782,6.74,6.704,6.673,6.643,6.614,6.586,6.558,6.532,6.505,6.479,6.454
13.5,8.743,8.671,8.604,8.54,8.48,8.423,8.369,8.318,8.27,8.225,8.174,8.117,8.063,8.01,7.96,7.911,7.864,7.818,7.773,7.728,7.698,7.681,7.664,7.646,7.629,7.61,7.592,7.573,7.554,7.535,7.498,7.444,7.392,7.34,7.289,7.239,7.19,7.143,7.097,7.053,7.015,6.982,6.951,6.92,6.891,6.862,6.834,6.807,6.78,6.754
14.5,9.044,8.966,8.893,8.824,8.759,8.698,8.641,8.588,8.539,8.493,8.441,8.383,8.328,8.276,8.226,8.178,8.131,8.085,8.04,7.995,7.965,7.948,7.931,7.913,7.895,7.876,7.857,7.837,7.817,7.796,7.757,7.701,7.645,7.591,7.537,7.485,7.434,7.384,7.336,7.29,7.25,7.216,7.183,7.152,7.121,7.092,7.063,7.035,7.007,6.98
15.5,9.218,9.135,9.058,8.986,8.918,8.855,8.797,8.742,8.691,8.645,8.593,8.535,8.48,8.428,8.378,8.33,8.283,8.237,8.192,8.148,8.117,8.101,8.083,8.066,8.047,8.028,8.008,7.987,7.966,7.945,7.904,7.847,7.789,7.733,7.678,7.624,7.572,7.521,7.471,7.424,7.383,7.348,7.315,7.283,7.251,7.221,7.192,7.164,7.136,7.108
16.5,9.367,9.281,9.201,9.126,9.056,8.991,8.93,8.875,8.823,8.776,8.724,8.665,8.611,8.559,8.509,8.461,8.415,8.369,8.324,8.279,8.249,8.232,8.215,8.197,8.178,8.158,8.138,8.117,8.095,8.073,8.032,7.972,7.914,7.856,7.8,7.745,7.691,7.639,7.588,7.54,7.498,7.462,7.428,7.396,7.364,7.333,7.304,7.275,7.247,7.219
17.5,9.475,9.388,9.306,9.23,9.159,9.094,9.033,8.977,8.925,8.878,8.825,8.766,8.712,8.66,8.61,8.562,8.515,8.469,8.424,8.38,8.349,8.333,8.316,8.298,8.279,8.259,8.239,8.218,8.196,8.173,8.132,8.071,8.012,7.954,7.896,7.84,7.786,7.733,7.682,7.632,7.59,7.554,7.52,7.487,7.455,7.424,7.394,7.365,7.337,7.309
18.5,9.485,9.398,9.316,9.24,9.169,9.103,9.042,8.986,8.934,8.887,8.834,8.776,8.721,8.669,8.619,8.571,8.525,8.479,8.434,8.389,8.359,8.343,8.326,8.308,8.289,8.269,8.249,8.228,8.206,8.183,8.141,8.081,8.021,7.963,7.905,7.849,7.794,7.741,7.69,7.641,7.598,7.562,7.528,7.495,7.463,7.432,7.402,7.373,7.345,7.317
19.5,9.452,9.365,9.284,9.208,9.137,9.072,9.011,8.955,8.904,8.856,8.804,8.745,8.691,8.639,8.589,8.542,8.495,8.45,8.405,8.36,8.33,8.314,8.296,8.278,8.26,8.24,8.22,8.199,8.177,8.154,8.113,8.053,7.993,7.935,7.878,7.822,7.767,7.715,7.664,7.614,7.572,7.536,7.502,7.469,7.437,7.407,7.377,7.348,7.32,7.292
20.5,9.367,9.282,9.202,9.128,9.059,8.994,8.935,8.879,8.828,8.781,8.729,8.671,8.616,8.565,8.515,8.467,8.421,8.375,8.33,8.286,8.256,8.239,8.222,8.205,8.186,8.167,8.147,8.126,8.105,8.082,8.041,7.982,7.923,7.866,7.809,7.754,7.7,7.648,7.598,7.549,7.507,7.472,7.438,7.405,7.374,7.343,7.314,7.285,7.257,7.23
21.5,9.211,9.129,9.053,8.982,8.915,8.853,8.795,8.741,8.69,8.644,8.592,8.535,8.48,8.428,8.379,8.331,8.284,8.239,8.194,8.15,8.12,8.104,8.087,8.069,8.051,8.032,8.013,7.993,7.972,7.95,7.911,7.853,7.796,7.739,7.684,7.63,7.578,7.527,7.477,7.43,7.389,7.354,7.321,7.289,7.258,7.228,7.199,7.171,7.143,7.116
22.5,8.982,8.906,8.835,8.768,8.704,8.645,8.589,8.537,8.489,8.443,8.392,8.335,8.281,8.23,8.18,8.132,8.086,8.04,7.996,7.952,7.922,7.906,7.889,7.872,7.855,7.837,7.818,7.799,7.779,7.759,7.72,7.664,7.609,7.555,7.502,7.45,7.399,7.35,7.302,7.256,7.216,7.182,7.15,7.119,7.089,7.06,7.031,7.004,6.977,6.95
23.5,8.676,8.607,8.542,8.48,8.421,8.366,8.314,8.264,8.217,8.173,8.123,8.067,8.013,7.962,7.912,7.864,7.818,7.772,7.728,7.685,7.655,7.639,7.623,7.607,7.59,7.573,7.555,7.537,7.518,7.499,7.463,7.41,7.357,7.306,7.255,7.206,7.157,7.11,7.065,7.021,6.983,6.951,6.92,6.89,6.861,6.833,6.805,6.778,6.752,6.727
