,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.5,2.338,2.904,3.371,3.698,3.95,4.211,4.529,4.913,5.168,5.19,5.056,4.993,5.051,5.185,5.336,5.706,6.203,6.539,6.799,7.083,7.359,7.641,7.904,8.163,8.398,8.616,8.799,8.997,9.156,9.332,9.489,9.63,9.739,9.81,9.845,9.862,9.856,9.799,9.745,9.602,9.425,9.199,8.91,8.588,8.209,7.762,7.275,6.715,6.097,5.422
1.5,2.127,2.635,3.05,3.335,3.551,3.776,4.05,4.375,4.572,4.553,4.401,4.326,4.369,4.483,4.617,4.937,5.354,5.628,5.838,6.066,6.287,6.509,6.713,6.911,7.086,7.249,7.384,7.535,7.656,7.788,7.896,7.984,8.039,8.058,8.044,8.016,7.967,7.88,7.801,7.65,7.475,7.265,7.008,6.73,6.41,6.042,5.645,5.197,4.707,4.177
2.5,2.093,2.59,2.994,3.269,3.476,3.689,3.951,4.26,4.441,4.409,4.248,4.166,4.202,4.309,4.429,4.728,5.125,5.386,5.584,5.796,6.0,6.203,6.387,6.564,6.72,6.863,6.982,7.118,7.225,7.341,7.434,7.503,7.538,7.538,7.504,7.456,7.387,7.283,7.184,7.023,6.841,6.628,6.375,6.105,5.799,5.451,5.08,4.665,4.215,3.733
3.5,2.087,2.578,2.974,3.239,3.435,3.637,3.887,4.182,4.344,4.291,4.113,4.019,4.044,4.139,4.251,4.537,4.917,5.161,5.342,5.537,5.724,5.91,6.078,6.24,6.381,6.512,6.621,6.749,6.852,6.967,7.06,7.129,7.164,7.163,7.13,7.082,7.016,6.914,6.818,6.665,6.491,6.288,6.046,5.786,5.493,5.16,4.806,4.411,3.984,3.525
4.5,2.075,2.559,2.947,3.203,3.391,3.586,3.827,4.11,4.256,4.186,3.998,3.899,3.923,4.018,4.135,4.428,4.802,5.036,5.21,5.401,5.584,5.768,5.934,6.093,6.233,6.364,6.475,6.606,6.714,6.835,6.933,7.006,7.042,7.042,7.008,6.958,6.891,6.787,6.687,6.53,6.353,6.146,5.9,5.637,5.341,5.009,4.657,4.266,3.847,3.399
5.5,2.066,2.546,2.93,3.184,3.369,3.564,3.805,4.084,4.224,4.15,3.964,3.873,3.907,4.013,4.147,4.459,4.84,5.074,5.252,5.448,5.638,5.827,5.998,6.161,6.303,6.435,6.547,6.678,6.784,6.901,6.992,7.056,7.082,7.07,7.023,6.961,6.881,6.765,6.653,6.484,6.296,6.079,5.825,5.556,5.258,4.925,4.576,4.191,3.78,3.343
6.5,2.073,2.555,2.94,3.196,3.385,3.584,3.829,4.111,4.253,4.184,4.005,3.925,3.97,4.088,4.241,4.577,4.969,5.206,5.39,5.596,5.794,5.992,6.169,6.338,6.484,6.619,6.731,6.863,6.967,7.08,7.166,7.224,7.244,7.226,7.175,7.11,7.027,6.909,6.798,6.626,6.434,6.214,5.956,5.685,5.384,5.048,4.696,4.308,3.893,3.45
7.5,2.119,2.613,3.008,3.272,3.467,3.673,3.926,4.218,4.37,4.308,4.135,4.059,4.108,4.232,4.397,4.752,5.157,5.396,5.584,5.795,5.999,6.203,6.385,6.556,6.704,6.838,6.949,7.078,7.179,7.289,7.371,7.426,7.444,7.425,7.375,7.311,7.227,7.111,7.004,6.831,6.636,6.412,6.149,5.871,5.563,5.22,4.86,4.462,4.036,3.582
8.5,2.216,2.734,3.15,3.428,3.634,3.851,4.117,4.428,4.597,4.545,4.373,4.294,4.342,4.467,4.637,5.013,5.436,5.68,5.872,6.09,6.301,6.513,6.702,6.879,7.03,7.166,7.277,7.407,7.509,7.621,7.705,7.762,7.783,7.767,7.719,7.657,7.573,7.459,7.353,7.176,6.976,6.743,6.469,6.179,5.858,5.499,5.122,4.706,4.261,3.785
