lst,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0
13,13.198,13.381,13.384,13.034,12.574,12.39,12.737,12.057,11.918,12.435,12.04,11.927,11.95,11.833,11.664,11.679,11.528,11.507,11.424,11.154,11.309,11.187,10.834,10.942,10.652,10.831,10.569,10.9,10.99,10.666,10.389,10.495,10.515,10.855,10.34,10.297,10.331,10.071,10.135,10.259,10.245,10.058,9.885,9.909,9.772,9.913,9.907,9.992,9.654,9.605,1.479
14,13.719,13.29,13.19,13.253,13.405,13.109,12.613,12.761,12.761,12.583,12.483,12.285,12.173,11.883,11.647,12.109,11.758,12.006,12.177,11.583,11.723,11.598,11.219,11.715,11.508,11.252,10.94,10.957,11.172,10.914,10.968,10.891,10.809,10.721,10.967,10.802,10.449,10.379,10.244,10.611,10.15,10.242,10.608,10.404,10.379,10.043,9.961,10.049,10.061,9.744,1.485
15,13.455,13.823,12.952,13.509,13.163,12.672,13.061,12.633,13.181,12.405,12.765,12.345,12.404,12.141,12.268,11.433,11.921,11.956,11.923,11.789,11.685,11.66,11.632,11.57,11.012,11.253,11.251,11.048,11.179,10.939,11.244,11.134,10.725,10.821,10.988,10.621,10.846,10.548,10.818,10.758,10.413,10.231,10.251,10.263,10.12,10.042,10.154,9.917,9.978,9.706,1.498
16,13.705,13.914,13.758,13.406,13.628,13.278,13.52,13.45,12.659,12.901,12.581,12.267,12.44,12.164,12.446,12.097,12.357,12.048,12.074,12.165,11.785,11.642,11.774,11.291,11.458,11.419,11.233,11.571,10.965,11.153,11.059,10.814,10.62,11.039,11.013,10.848,10.624,10.519,10.723,10.451,10.504,10.244,10.216,10.528,10.296,10.595,10.367,10.225,10.424,10.239,1.614
17,14.103,13.755,14.081,13.885,13.891,13.53,13.334,13.226,13.352,12.823,12.747,12.886,12.931,12.41,12.053,12.082,12.09,11.801,11.999,12.44,11.704,11.883,11.807,11.709,11.465,11.554,11.142,11.425,11.269,11.141,11.384,11.144,10.971,10.633,10.748,10.523,11.109,10.695,10.532,10.877,10.673,10.533,10.468,10.548,10.477,10.836,10.248,10.254,10.517,10.311,1.572
18,13.57,13.757,13.929,13.545,13.884,13.135,13.694,12.931,13.132,12.856,12.707,12.532,12.382,12.598,12.551,12.362,12.015,12.354,12.141,12.012,12.174,11.355,11.718,11.512,11.839,11.484,11.564,11.117,11.256,11.339,11.498,11.224,11.31,11.138,10.889,11.162,10.739,11.028,10.978,10.664,10.536,10.632,10.782,10.484,10.889,10.409,10.418,10.383,9.894,10.104,1.506
19,14.487,13.564,13.54,13.179,13.854,13.42,13.184,13.183,13.1,12.577,12.486,12.591,12.57,12.703,12.421,12.267,11.969,12.106,11.888,11.768,11.669,11.988,12.062,11.225,11.507,11.353,11.499,11.464,11.29,11.072,10.996,11.235,10.947,11.24,11.229,10.738,10.906,10.759,10.426,10.49,10.319,10.466,10.642,10.383,10.52,10.344,10.493,10.126,10.358,10.162,1.506
20,13.885,14.129,13.675,13.318,13.095,13.151,13.062,13.354,12.733,12.93,12.772,12.741,12.42,12.317,12.294,11.703,12.398,12.112,11.897,12.181,11.937,11.763,11.761,11.515,11.577,11.67,11.579,10.955,11.646,11.721,11.302,11.056,10.826,10.988,11.002,11.016,10.597,10.425,10.934,10.824,10.403,10.566,10.439,10.485,10.706,10.402,10.278,10.221,10.423,9.783,1.488
21,13.607,14.015,13.236,13.214,13.304,12.934,12.744,12.607,12.888,12.597,12.763,12.587,12.175,12.214,11.965,12.183,12.042,11.607,11.463,11.22,11.425,11.416,11.586,11.629,11.077,10.939,11.283,11.465,11.428,10.917,10.819,10.882,10.636,10.648,10.794,10.615,10.595,10.525,10.673,10.536,10.671,10.433,10.313,10.399,10.422,10.418,10.433,10.074,10.082,9.721,1.485
22,13.841,13.317,13.426,13.01,13.064,12.965,12.971,12.662,12.339,12.622,12.685,12.506,12.431,12.173,11.751,11.858,11.864,11.847,11.835,11.596,11.697,11.558,11.541,11.168,11.322,11.275,11.488,10.883,11.067,10.983,10.808,10.868,10.556,10.735,10.977,10.486,10.588,10.502,10.189,10.518,10.631,10.197,10.053,10.091,10.297,10.108,9.994,10.041,10.024,9.875,1.527
23,13.244,13.206,13.124,12.812,12.557,12.341,12.603,12.351,12.259,12.178,12.36,11.958,12.283,11.972,11.797,11.586,11.46,11.707,11.588,11.391,11.14,11.074,10.915,11.203,11.279,11.093,11.066,10.674,10.615,10.892,10.939,10.339,10.35,10.44,10.271,10.493,10.032,10.53,10.23,10.083,10.142,10.143,9.862,9.958,9.913,9.451,9.871,9.444,9.739,10.017,1.441
