lst,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0
9,4.678,5.051,5.548,5.977,6.056,6.472,6.842,6.899,7.705,7.629,7.999,8.391,8.649,9.149,9.363,9.499,9.611,10.049,10.439,10.387,10.588,11.067,11.477,11.381,11.634,11.781,11.621,12.076,11.997,11.97,12.393,12.272,12.476,12.709,12.518,12.042,12.23,11.937,12.125,11.891,11.631,11.385,11.011,10.433,10.159,9.447,9.15,7.994,7.416,6.585,5.524
10,4.823,5.466,5.777,6.151,6.367,6.561,7.013,7.375,7.703,7.913,8.177,9.03,9.009,9.346,9.56,9.65,10.155,10.533,10.484,10.995,11.168,11.329,11.485,11.569,11.452,11.885,12.066,12.645,12.372,12.393,12.464,12.986,13.086,12.711,12.605,12.208,12.061,12.1,12.25,11.995,11.789,11.651,11.13,11.056,10.551,9.512,9.168,8.293,7.677,6.638,5.653
11,5.011,5.859,6.045,6.456,6.577,6.875,7.446,7.725,8.094,8.553,9.078,9.55,9.634,9.955,9.92,10.541,10.798,10.982,11.42,11.3,11.83,11.905,12.144,12.226,12.413,12.828,12.421,12.86,12.858,12.827,12.711,12.768,13.267,13.019,13.493,12.893,13.084,13.045,12.977,12.551,12.103,11.766,11.479,10.752,10.528,9.883,9.597,8.657,7.876,6.753,5.933
12,5.153,5.968,6.395,6.687,6.966,7.256,7.568,8.135,8.328,8.955,9.416,9.663,10.207,10.051,10.608,11.081,11.244,11.509,11.681,12.316,12.223,12.535,12.739,13.013,12.792,13.415,13.143,13.294,13.002,13.575,13.38,13.603,13.952,13.888,14.037,14.052,13.576,13.186,13.053,12.757,12.702,12.274,11.787,11.736,10.834,10.012,9.516,9.007,8.06,7.032,6.113
13,5.588,6.236,6.581,7.075,7.065,7.441,7.956,8.402,9.02,9.443,9.845,10.197,10.462,11.167,11.199,11.579,12.221,12.005,12.651,12.604,12.645,12.76,13.165,13.65,13.482,13.906,13.971,14.074,13.489,14.108,14.522,14.212,14.139,13.968,14.244,14.082,14.169,13.79,13.443,13.652,12.796,13.262,12.222,11.857,11.307,10.774,9.948,9.364,8.026,7.487,6.207
14,5.784,6.392,7.098,7.304,7.539,8.152,8.579,9.08,9.363,9.793,10.503,11.168,11.66,12.02,12.195,12.2,12.214,12.871,13.68,13.464,13.854,13.674,13.829,14.235,14.221,14.882,14.447,14.567,14.611,15.15,14.841,14.993,14.971,14.5,14.529,14.422,14.682,14.119,13.942,13.679,13.22,12.847,12.605,12.36,11.481,10.674,10.243,9.235,8.475,7.317,6.43
15,6.148,6.622,7.276,7.444,7.805,8.586,8.547,9.341,9.779,10.201,11.185,11.753,11.894,12.368,12.57,13.241,13.466,13.591,13.539,13.882,14.844,14.316,14.242,15.142,14.744,15.189,15.138,14.749,15.331,14.794,15.178,15.248,15.049,14.72,14.995,14.249,14.71,14.205,14.403,13.978,13.448,13.256,12.945,12.747,11.94,11.327,10.289,9.679,8.657,7.671,6.634
16,6.259,7.098,7.185,7.766,7.972,8.408,8.981,9.497,10.248,10.885,11.302,11.708,12.238,12.91,13.25,12.869,13.878,14.062,14.097,14.552,14.67,14.951,14.89,15.336,15.355,15.217,15.256,15.668,15.597,15.491,15.461,15.405,14.956,15.438,15.751,15.326,14.912,15.183,14.432,14.356,13.887,13.281,12.874,12.63,12.134,11.68,10.672,9.868,8.629,7.999,6.717
17,6.159,6.89,7.553,7.889,8.349,8.619,9.205,9.516,10.264,11.102,11.059,11.517,11.775,12.761,12.651,13.101,13.642,14.231,14.061,14.828,14.658,15.318,15.423,15.404,15.309,15.765,15.506,15.704,15.796,16.017,15.787,15.459,15.883,15.831,15.612,15.605,15.218,15.013,14.546,14.35,14.579,13.5,13.674,12.684,11.976,11.701,10.849,10.162,8.855,7.95,6.724
18,6.245,6.823,7.449,7.755,7.973,8.438,9.081,9.488,9.812,10.763,11.298,11.889,11.857,12.548,12.94,13.285,13.541,14.423,14.241,15.044,15.05,15.478,15.816,15.893,15.921,15.944,16.356,15.656,16.098,16.182,15.631,15.789,16.18,15.72,15.8,15.314,15.566,15.653,14.89,15.463,14.156,14.02,13.832,13.006,12.781,11.894,10.895,10.231,9.074,8.103,6.899
19,6.238,6.92,7.354,7.6,8.083,8.592,8.703,9.331,10.261,10.428,10.909,11.381,12.05,12.312,12.423,12.448,13.389,13.976,14.156,14.066,14.662,15.233,15.272,15.933,15.675,15.753,16.013,15.868,15.694,15.806,16.162,15.992,16.089,15.833,15.741,15.847,15.485,15.536,15.188,15.112,14.648,14.123,13.764,13.466,12.579,11.682,11.324,10.225,8.882,7.986,6.832
20,5.992,6.969,7.247,7.792,7.928,8.612,8.943,9.25,10.083,10.212,10.603,10.996,11.462,11.803,12.257,12.616,13.153,13.361,13.73,13.939,14.34,14.735,14.993,14.515,14.876,14.968,15.467,15.797,15.896,15.774,16.039,15.547,15.523,16.325,15.837,15.616,16.07,15.481,15.777,15.238,14.672,13.895,13.911,13.407,12.534,11.915,11.618,10.105,9.173,8.01,6.883
21,5.54,6.547,6.748,6.978,7.64,8.187,8.42,8.782,9.029,9.781,10.199,10.745,10.964,11.511,11.897,12.225,12.656,13.277,13.091,13.441,13.726,14.233,14.362,14.677,15.441,15.252,15.323,15.021,15.283,15.567,15.299,15.414,15.557,15.193,15.119,15.502,15.848,15.086,15.049,14.545,14.365,14.176,13.824,13.045,12.436,11.597,10.937,10.323,9.25,7.951,6.82
22,5.43,6.042,6.702,6.826,7.149,7.651,8.247,8.394,8.832,9.365,9.409,9.877,10.392,10.702,10.838,11.583,11.969,12.328,12.476,12.89,13.189,13.55,13.901,13.733,14.547,14.5,14.81,14.687,14.949,15.158,15.383,14.711,14.911,15.362,15.259,15.091,14.949,14.698,14.807,14.07,14.673,13.468,13.179,12.673,12.485,11.759,10.806,9.761,9.083,8.096,6.543
23,4.964,5.439,6.161,6.315,6.573,7.103,7.502,7.738,8.113,8.362,8.722,8.966,9.605,9.657,10.161,10.727,10.863,11.407,11.697,12.043,12.534,12.715,12.969,12.692,13.424,13.501,13.661,14.312,14.595,14.616,14.507,15.321,14.824,15.068,14.982,15.001,15.057,14.847,14.622,14.479,13.897,13.655,13.535,13.017,12.261,11.731,10.822,10.529,9.308,8.238,6.75
